,Application ID,No of times 90 DPD or worse in last 6 months,No of times 60 DPD or worse in last 6 months,No of times 30 DPD or worse in last 6 months,No of times 90 DPD or worse in last 12 months,No of times 60 DPD or worse in last 12 months,No of times 30 DPD or worse in last 12 months,Avgas CC Utilization in last 12 months,No of trades opened in last 6 months,No of trades opened in last 12 months,No of PL trades opened in last 6 months,No of PL trades opened in last 12 months,No of Inquiries in last 6 months (excluding home & auto loans),No of Inquiries in last 12 months (excluding home & auto loans),Presence of open home loan,Outstanding Balance,Total No of Trades,Presence of open auto loan
68185,580317071,1,2,2,2,3,3,62,3,9,2,5,3,7,0,999005,11,0
68186,430967309,1,2,3,1,2,3,38,3,5,1,1,2,2,1,2919741,6,0
68187,298434507,1,1,1,1,3,1,71,5,13,3,7,2,2,0,1261458,13,0
68188,733882698,0,0,1,0,1,2,73,2,6,2,3,2,4,0,539365,7,0
68189,36214835,0,2,3,1,3,4,50,3,6,2,3,3,4,0,559227,7,0
68190,907180847,1,1,2,1,1,3,43,2,2,0,0,3,4,0,61102,2,0
68191,202963751,2,3,5,3,3,7,76,2,7,2,4,2,5,1,3439450,8,0
68192,399648332,1,3,3,2,3,5,61,2,6,2,3,3,4,0,641212,7,0
68193,303403809,3,4,5,4,4,6,66,3,7,2,4,2,5,0,739466,8,0
68194,769910615,1,1,1,3,1,1,34,1,5,1,4,1,3,0,733269,5,0
68195,790033533,2,3,5,3,5,6,71,5,11,4,5,4,8,0,1054109,13,1
68196,560506325,2,2,3,3,3,4,6,4,10,3,5,2,5,0,1037171,10,0
68197,477520844,1,2,3,3,3,3,10,0,2,0,1,2,3,0,256906,3,0
68198,881568888,1,1,2,2,2,2,33,3,9,3,5,2,4,0,968718,10,0
68199,121070804,0,1,2,2,1,3,74,1,4,0,3,2,4,0,600866,6,0
68200,172890706,3,5,7,4,6,8,45,4,10,3,5,1,2,1,3593834,10,0
68201,445520587,3,4,5,3,5,6,39,4,8,3,3,4,5,0,688894,9,0
68202,890283855,0,0,2,0,0,3,46,3,9,2,5,2,4,1,3747922,9,0
68203,870843357,2,4,5,4,5,6,45,4,9,3,5,3,5,1,3621465,9,0
68204,48229714,1,3,4,2,4,5,74,2,7,1,4,1,4,0,732583,8,0
68205,98764135,3,5,7,3,6,8,27,4,9,3,5,2,3,0,960302,10,0
68206,141448395,0,0,1,2,1,3,99,4,10,3,6,2,4,0,1106853,12,0
68207,950407159,0,0,0,1,1,1,82,3,9,2,5,2,4,0,970989,9,0
68208,648864435,2,3,4,3,4,4,36,3,10,3,6,3,5,0,1113613,11,0
68209,895463023,0,0,1,1,1,2,39,5,12,3,5,3,5,0,984521,13,0
68210,943548038,1,2,2,1,4,3,85,5,10,3,5,1,3,1,3702762,10,0
68211,941433554,1,2,3,2,2,4,19,2,8,1,5,3,3,1,3644320,9,0
68212,635789774,1,3,4,1,3,5,33,1,3,1,1,1,5,0,191192,4,0
68213,73311337,0,0,1,1,0,1,24,4,9,3,4,2,5,0,754341,11,0
68214,544797339,0,0,0,1,1,1,62,4,9,3,5,2,2,0,919066,10,0
68215,368068922,2,2,3,2,3,4,54,2,7,1,5,2,4,0,1006851,9,1
68216,749940829,2,4,5,3,5,5,53,4,9,4,4,3,3,0,723035,10,0
68217,294927681,1,1,2,2,3,3,11,3,7,2,3,3,6,0,574752,9,0
68218,549569381,1,2,3,3,2,4,20,4,9,3,4,0,2,0,807310,9,0
68219,714157149,3,3,3,3,3,5,33,2,4,1,2,3,7,0,447734,5,0
68220,735108824,0,2,3,1,2,4,92,3,8,2,4,2,3,0,827751,9,0
68221,641838618,1,2,4,2,3,5,9,2,6,1,3,2,3,0,584743,7,0
68222,610456328,3,4,4,4,5,5,64,3,9,2,5,2,4,0,967376,9,0
68223,531033852,2,2,3,3,3,4,74,2,6,2,4,1,1,0,748207,7,0
68224,694460706,0,1,1,1,3,2,34,3,8,1,5,2,3,0,914784,9,0
68225,959185035,2,3,3,4,4,5,17,2,8,2,5,0,4,0,950211,9,0
68226,65557683,3,4,4,4,5,5,64,3,10,3,6,1,3,0,1105000,11,0
68227,379714056,0,0,0,1,1,0,10,4,10,3,5,2,4,0,900952,10,0
68228,974668277,2,3,5,2,4,6,51,0,1,0,0,2,4,0,20583,2,0
68229,520969621,0,0,2,2,2,3,51,4,7,2,3,2,4,1,3239244,8,0
68230,622232203,1,2,3,2,2,4,37,0,3,0,2,2,5,0,370953,4,0
68231,745363186,1,3,4,2,4,4,35,2,9,1,5,2,5,0,1315609,10,1
68232,380426345,1,1,1,2,2,3,39,2,8,2,5,3,4,0,1019805,9,0
68233,697965589,3,5,7,5,6,8,25,4,10,3,6,3,4,0,1095185,11,0
68234,520828883,0,1,3,2,2,3,57,1,6,1,4,3,5,0,733140,8,0
68235,95153627,1,3,4,2,5,5,20,3,6,2,3,3,5,0,620301,6,0
68236,308101228,2,3,3,4,4,4,65,2,7,1,4,3,4,0,746240,8,0
68237,552374254,1,3,5,3,4,6,40,3,11,3,7,2,5,0,1269703,12,0
68238,359977045,2,4,5,3,6,6,20,3,10,3,6,3,5,0,1128569,11,0
68239,550842814,1,1,3,2,2,4,39,2,6,2,4,3,4,1,3430679,7,0
68240,755051527,1,2,2,2,3,3,35,4,9,3,4,3,6,0,723342,10,0
68241,357083757,1,2,4,2,2,5,40,2,8,2,4,3,4,0,810667,9,0
68242,562834047,3,3,4,3,4,5,84,3,7,1,3,3,5,0,545993,8,0
68243,577308907,2,4,4,3,5,4,76,2,7,2,4,2,6,0,776367,7,0
68244,837816647,2,4,5,4,6,5,65,4,8,4,4,1,2,0,1122504,9,1
68245,993543627,0,0,1,1,0,2,18,3,7,2,3,1,4,0,540803,7,0
68246,366151601,1,2,3,2,3,3,62,2,4,1,1,2,5,0,187764,5,0
68247,463629576,0,1,3,1,1,3,55,2,8,2,6,1,4,0,1201554,10,0
68248,183528104,3,4,6,4,4,7,47,1,5,1,4,3,5,0,766304,5,0
68249,86335692,1,2,3,1,3,4,11,3,7,1,3,2,3,0,635916,8,0
68250,573263415,3,3,4,3,5,4,59,5,13,4,6,1,4,0,1318136,14,1
68251,111679360,0,1,2,1,2,4,33,3,5,2,2,3,5,0,433533,5,0
68252,422589838,1,2,2,1,3,2,63,4,11,3,6,0,2,1,3863933,12,0
68253,806577417,1,2,3,2,3,4,45,2,5,2,3,1,3,0,651710,6,0
68254,369080206,2,2,3,3,3,4,39,1,5,1,2,3,5,0,374321,6,0
68255,748825816,2,3,4,3,4,6,58,5,10,4,5,0,4,0,996799,10,0
68256,230429790,2,3,4,2,3,5,35,2,8,2,5,1,1,0,992254,9,0
68257,599463581,2,3,4,3,3,5,96,3,7,1,3,4,6,0,660121,8,0
68258,265329900,2,3,4,3,4,4,41,5,10,3,5,0,0,0,976340,11,0
68259,457142676,2,3,3,4,5,3,17,3,9,3,5,3,5,0,974784,9,0
68260,971397987,2,2,2,3,3,3,12,1,3,0,1,2,5,0,206909,4,0
68261,731944978,0,0,1,0,0,2,36,3,8,2,4,1,2,0,764419,8,0
68262,639392574,1,2,3,2,3,4,39,1,6,1,4,1,3,0,732987,6,0
68263,125709368,1,2,2,3,3,3,86,3,9,3,5,2,4,0,914825,9,0
68264,163741837,2,3,4,3,4,4,14,4,8,3,3,2,2,1,3295208,9,0
68265,192572595,1,2,3,2,3,4,54,4,10,2,5,3,6,0,902335,12,0
68266,133930682,1,3,4,2,3,4,59,3,8,2,4,2,4,0,770438,9,0
68267,288302456,1,1,2,2,2,3,5,2,7,2,3,3,5,0,604764,9,0
68268,108881535,2,2,3,3,3,4,46,2,7,1,4,1,1,0,746500,9,0
68269,599755556,1,3,4,2,3,4,18,6,13,4,6,2,4,0,1079599,14,0
68270,448608286,0,2,3,0,3,4,53,2,6,1,3,2,6,0,544969,7,0
68271,243044666,1,2,3,2,3,3,43,3,7,2,4,2,4,0,773953,8,0
68272,231692731,0,1,2,1,2,3,19,1,6,1,5,2,5,0,1081181,6,1
68273,642243188,0,1,1,1,2,1,42,3,7,2,3,2,3,0,546558,8,0
68274,380004879,0,0,1,1,1,2,52,4,9,3,4,3,5,0,739919,11,0
68275,832247945,1,3,5,1,4,6,71,3,9,3,5,1,3,0,919697,10,0
68276,672357572,0,1,1,2,2,3,42,3,8,2,4,4,6,0,745685,8,0
68277,15011606,2,3,3,3,4,4,63,5,13,4,7,1,2,1,3968950,14,0
68278,251194406,0,0,1,1,1,2,79,3,7,2,3,1,4,1,3350716,8,0
68279,429135542,1,3,4,2,5,5,73,5,13,3,7,3,3,1,4034900,14,0
68280,712613413,0,2,3,1,3,4,51,4,10,3,6,3,4,0,1128666,11,0
68281,183564095,2,4,5,3,5,6,6,4,9,3,4,2,3,1,3482632,9,0
68282,657924190,2,3,4,3,3,6,18,2,5,1,2,1,5,0,421719,5,0
68283,585114850,1,3,4,2,3,5,82,2,6,1,4,1,3,0,737350,7,0
68284,34235425,2,3,3,3,4,5,16,2,5,1,2,4,6,0,383834,6,0
68285,766023239,2,3,4,3,3,6,69,2,7,1,4,2,5,0,810399,7,0
68286,120764602,2,4,5,3,5,6,21,3,6,2,3,2,2,0,545556,7,0
68287,71600495,1,3,4,2,4,5,76,2,6,2,4,2,5,0,734056,6,0
68288,790614054,0,0,2,2,2,2,54,1,7,1,5,2,3,0,905448,8,0
68289,443967438,2,3,3,3,5,5,23,2,7,2,4,2,5,0,790654,7,0
68290,912571852,1,3,5,2,4,6,91,1,4,0,1,2,4,0,194993,4,0
68291,121361014,3,5,6,3,6,6,39,1,4,0,3,1,3,0,621269,6,0
68292,303633613,1,2,3,2,2,4,70,3,8,3,4,2,4,0,845779,9,0
68293,814841564,2,3,3,3,5,3,65,3,7,2,4,2,4,0,738245,8,0
68294,267165816,2,3,3,2,4,3,24,2,5,1,2,2,3,1,3193665,5,0
68295,613923935,2,3,3,3,3,3,26,1,4,1,3,3,7,0,585342,4,0
68296,235898488,0,2,3,1,2,4,71,1,3,1,1,2,4,0,179697,3,0
68297,4951913,3,3,4,5,5,5,57,2,6,2,4,4,6,0,999401,6,1
68298,611668226,2,3,3,3,3,4,37,4,8,3,4,2,4,1,3485068,10,0
68299,411206402,1,2,4,2,2,4,17,1,4,0,1,2,3,0,249784,6,0
68300,488606389,2,4,6,3,4,6,58,4,10,3,6,3,3,0,1103681,12,0
68301,745481719,1,2,3,1,3,4,56,3,7,2,3,1,3,1,3359755,8,0
68302,276315105,2,3,4,3,5,5,34,3,7,1,3,0,1,1,3237314,8,0
68303,274639250,0,2,3,1,3,3,37,4,12,3,7,3,4,0,1351344,14,0
68304,159666432,3,5,5,4,6,5,87,3,7,1,3,1,2,0,743916,9,1
68305,891549467,3,5,6,4,6,7,76,4,10,3,5,1,2,0,965980,11,0
68306,341492245,2,3,4,3,4,5,44,4,10,3,6,1,4,0,1109084,10,0
68307,244172261,0,2,3,1,4,3,10,4,9,3,4,2,4,0,831177,11,0
68308,788986241,2,2,3,3,3,4,70,3,8,2,4,3,6,0,879309,10,0
68309,61192302,1,3,4,2,3,4,68,1,3,1,1,3,5,0,246867,4,0
68310,908162003,2,2,4,3,3,5,39,4,9,2,4,3,4,0,808938,10,0
68311,423611629,2,4,6,3,6,7,22,1,5,1,3,3,3,0,549467,7,0
68312,53388390,1,2,3,2,2,5,63,3,8,2,4,4,4,0,766879,8,0
68313,931031130,2,4,5,4,5,6,61,3,7,2,3,4,6,0,681670,7,0
68314,728353091,0,1,2,0,2,4,39,2,7,1,4,2,4,0,731208,8,0
68315,910050417,1,2,3,1,4,5,60,4,10,3,5,3,6,0,903034,10,0
68316,279722627,2,4,6,3,6,7,67,3,6,2,3,2,6,0,726731,6,1
68317,822891700,2,2,3,3,3,4,50,5,11,4,5,2,5,1,3615967,13,0
68318,217578870,2,2,4,3,3,4,19,2,6,1,3,0,2,0,550502,7,0
68319,14898925,0,1,3,2,2,4,19,2,5,1,3,1,3,0,584853,6,0
68320,232955052,0,0,1,2,0,2,84,3,8,2,5,3,5,0,1057655,9,1
68321,479783291,1,1,1,2,2,2,64,3,8,3,4,2,5,0,767980,9,0
68322,477707858,2,3,3,3,3,4,67,4,9,2,4,1,2,0,801003,10,0
68323,186756496,2,4,6,3,5,8,84,3,8,2,4,3,4,0,737405,9,0
68324,684671341,1,3,3,2,4,3,39,3,8,2,4,2,4,1,3649494,9,1
68325,380926811,1,2,2,2,3,4,67,2,6,2,3,2,5,0,544795,8,0
68326,791987902,1,2,3,3,3,5,43,5,9,3,3,3,5,0,569511,10,0
68327,222976973,2,3,5,3,5,6,35,4,12,3,6,1,4,0,1127536,13,0
68328,773601337,3,4,5,4,5,6,53,3,9,2,5,2,5,0,930213,10,0
68329,68263944,0,1,1,1,3,2,33,2,7,1,3,3,6,0,799653,8,1
68330,821746805,1,3,4,3,3,4,21,1,5,0,3,2,5,0,687076,6,0
68331,124374753,0,2,3,2,2,4,85,3,8,2,3,1,2,0,645467,9,0
68332,557182725,0,0,2,1,0,4,19,3,11,3,7,2,6,0,1344109,12,0
68333,556684739,1,2,3,1,3,3,42,3,8,2,5,1,4,0,944885,9,0
68334,911533867,1,3,4,2,5,5,41,3,9,3,5,3,3,0,938575,11,0
68335,800475541,1,2,4,2,4,5,62,5,10,3,5,1,2,0,1358759,10,1
68336,1191142,1,1,2,2,2,3,52,2,8,2,5,2,5,0,930238,9,0
68337,752566587,1,1,2,2,1,3,84,2,7,1,4,1,5,0,739984,9,0
68338,291282901,1,3,4,2,4,5,38,4,11,2,6,1,2,0,1165367,12,0
68339,446010435,1,3,4,1,3,5,34,2,8,1,4,2,4,0,904539,8,0
68340,402074078,0,2,4,1,4,6,28,5,11,3,4,1,4,1,3442595,12,0
68341,888093458,1,1,2,1,2,3,31,4,11,3,6,1,2,0,1229049,12,0
68342,865557990,1,2,2,2,4,3,7,2,6,2,4,1,4,0,729201,7,0
68343,541153668,3,3,5,4,4,6,100,4,10,4,6,1,5,0,1086236,11,0
68344,463127434,0,0,0,0,1,1,22,2,7,1,4,2,5,0,781788,7,0
68345,915353314,1,3,3,2,3,5,8,2,5,1,2,2,5,0,451813,5,0
68346,171969333,1,1,3,2,2,4,40,1,4,1,2,2,3,0,421664,6,0
68347,375644565,3,3,3,4,4,4,52,2,7,1,3,1,4,0,541332,7,0
68348,638826375,1,2,2,2,2,4,26,2,6,1,3,3,6,0,549941,7,0
68349,212904607,2,4,4,3,6,6,42,3,8,2,5,1,2,0,963635,10,0
68350,704060263,2,2,3,3,2,4,54,4,12,4,7,3,5,0,1267105,13,0
68351,713288713,0,0,1,0,0,2,78,6,10,4,4,3,5,0,847409,12,0
68352,44099933,2,3,3,2,3,4,71,3,9,2,4,1,4,0,728212,11,0
68353,446701545,1,3,3,2,4,4,38,2,8,1,4,2,2,0,752333,8,0
68354,798972528,2,3,4,4,4,6,11,4,9,3,5,1,3,0,918187,10,0
68355,631576597,1,2,3,2,3,4,56,2,6,1,3,2,3,0,550636,7,0
68356,579426753,1,1,2,1,3,3,61,2,7,1,4,2,4,1,3552829,9,0
68357,504207760,1,3,4,2,4,5,88,4,9,3,4,1,4,0,760042,9,0
68358,26687634,3,3,3,4,5,4,33,3,9,2,5,2,4,0,911875,10,0
68359,587249917,2,4,5,3,4,6,51,2,8,2,5,2,4,0,959179,8,0
68360,596614909,0,2,2,1,3,3,28,2,8,1,5,0,2,0,908308,9,0
68361,132834678,1,3,5,1,3,6,58,5,11,4,5,2,3,0,916480,12,0
68362,470069143,1,3,5,2,4,6,44,3,9,3,5,1,2,0,970967,11,0
68363,858194021,3,3,4,5,4,5,36,3,11,3,7,3,4,0,1305106,12,0
68364,14312335,1,1,2,3,2,2,40,4,9,3,5,3,6,0,959018,9,0
68365,774906794,1,2,4,2,2,5,51,4,10,3,6,1,2,0,1126156,11,0
68366,546599500,1,2,3,2,3,3,81,4,8,3,4,2,6,0,744916,10,0
68367,300888598,1,1,2,1,2,2,55,1,4,1,3,1,3,0,563434,4,0
68368,800415387,2,4,4,2,4,5,22,2,6,2,4,2,2,0,821720,7,1
68369,159457438,1,2,3,2,3,4,62,2,7,1,4,2,4,0,726772,8,0
68370,184760370,1,1,2,2,3,3,60,4,8,2,4,1,3,0,816423,10,0
68371,827720986,2,2,3,3,3,4,84,1,7,1,4,2,6,0,734743,8,0
68372,860101904,0,1,2,0,1,3,48,1,3,1,2,2,4,0,420635,4,0
68373,890054584,2,3,3,3,3,3,41,4,9,3,4,2,4,0,799111,11,0
68374,910406239,2,3,3,3,3,3,47,2,5,2,3,1,3,0,702183,6,0
68375,886608284,1,3,4,2,4,5,30,3,8,2,5,3,5,0,930278,8,0
68376,381657652,1,2,4,3,3,5,36,2,4,1,2,3,5,1,3159719,6,0
68377,170592989,1,2,4,1,3,5,42,3,7,3,4,1,3,0,763272,8,0
68378,571720245,1,1,2,2,3,2,51,4,9,3,4,2,3,0,745132,10,0
68379,956346133,1,1,3,1,2,3,11,4,11,2,5,1,2,1,3738263,11,0
68380,51847488,1,3,4,2,3,5,43,4,11,3,5,2,3,0,1024707,12,0
68381,92145373,0,2,2,1,2,3,41,3,7,1,3,1,3,1,3256085,8,0
68382,632201145,1,2,3,2,2,3,43,4,12,3,6,0,1,0,1103231,13,0
68383,152746299,2,2,3,3,3,3,61,2,7,1,4,3,5,0,801943,8,0
68384,474875928,1,1,1,1,2,2,97,5,10,4,4,3,4,0,800754,11,0
68385,358364667,2,3,4,3,5,5,78,3,8,2,3,3,4,0,577470,8,0
68386,581106896,1,2,2,2,3,3,64,3,7,2,4,2,4,0,739197,8,0
68387,130693285,2,4,5,4,5,6,61,3,8,2,4,2,3,0,809315,9,0
68388,139985332,0,2,3,1,3,4,48,2,5,1,2,1,3,0,381636,5,0
68389,719811584,1,3,4,3,4,5,58,2,6,2,4,2,4,0,804547,8,0
68390,412681230,0,2,3,1,2,5,43,2,5,1,3,2,5,0,563493,6,0
68391,63794025,0,2,3,1,3,4,86,4,8,2,3,2,3,0,708029,9,0
68392,867863508,3,5,7,4,7,8,49,4,8,3,3,3,7,1,3243147,9,0
68393,563396924,0,2,3,0,4,4,30,4,8,3,4,2,6,0,1041905,9,1
68394,172337448,0,0,1,1,1,2,41,5,12,3,5,0,2,0,990123,13,0
68395,630025991,1,2,2,3,2,2,69,5,13,4,7,3,6,0,1411696,13,0
68396,562103712,1,2,3,2,3,4,33,3,6,2,3,1,5,0,647047,7,0
68397,257354742,1,3,4,2,3,4,45,3,8,2,3,3,6,0,648747,9,0
68398,966993442,3,4,4,4,6,5,35,4,10,3,6,2,4,0,1149421,11,0
68399,78359637,1,1,1,2,3,2,78,0,2,0,2,2,5,0,373063,3,0
68400,774040794,2,2,3,2,3,4,12,3,9,3,5,3,5,0,987535,11,0
68401,338430528,2,4,5,3,5,6,25,2,6,1,3,3,4,0,669576,7,0
68402,716399258,1,1,1,2,2,1,11,4,8,3,4,1,3,0,901184,8,0
68403,358752985,2,3,4,3,4,5,55,3,7,3,4,2,4,0,722414,9,0
68404,778214263,0,1,2,1,2,2,64,1,4,0,2,0,2,0,442317,4,0
68405,796090513,2,4,5,3,5,5,50,2,5,2,3,1,4,0,601325,6,0
68406,209003357,0,1,2,1,2,4,84,2,8,2,6,2,4,0,1182286,9,0
68407,81143676,1,1,2,2,2,3,66,5,10,4,5,3,5,0,919532,10,0
68408,757269660,1,1,2,2,2,3,32,1,5,1,3,2,4,0,552092,5,0
68409,554609688,0,1,2,2,3,3,83,1,5,0,2,3,5,0,407481,6,0
68410,703093306,2,4,5,2,5,5,74,1,5,0,3,1,2,0,651608,7,0
68411,773077824,1,3,5,1,4,7,71,3,6,2,2,1,4,0,375136,6,0
68412,646304273,1,1,1,2,1,1,46,3,7,1,3,3,5,0,540239,7,0
68413,791694727,1,3,3,2,3,3,31,3,9,1,5,0,2,0,1044976,10,1
68414,592469836,2,4,4,4,4,6,80,4,11,3,5,1,3,0,958038,11,0
68415,801138853,0,0,1,1,0,1,48,4,9,3,4,1,3,0,744443,10,0
68416,166392915,2,3,3,3,3,3,23,3,5,2,2,0,4,0,398293,6,0
68417,164226373,2,3,3,3,3,4,87,2,7,2,3,2,2,0,599979,8,0
68418,500912330,2,3,4,3,4,5,78,2,6,1,3,2,4,0,644791,6,0
68419,123849331,2,3,4,3,3,6,64,3,11,3,6,2,5,0,1083729,11,0
68420,947191502,1,2,2,2,2,2,63,5,10,3,4,2,4,0,786305,11,0
68421,104448704,1,2,4,1,3,6,55,6,13,4,6,3,4,0,1076946,13,0
68422,575258521,1,2,2,2,2,3,84,4,10,4,5,4,5,0,935853,11,0
68423,680886698,2,3,3,3,4,3,13,4,12,3,7,2,5,1,4197608,12,1
68424,649640819,1,3,4,2,4,5,77,1,5,1,4,0,3,0,730264,5,0
68425,754082717,0,1,2,0,3,3,17,4,9,3,3,3,7,0,607951,10,0
68426,532864119,2,3,4,3,4,5,78,2,5,1,2,3,6,0,365140,6,0
68427,652991412,1,3,3,3,3,4,59,3,9,2,5,3,7,0,1011958,10,0
68428,427247342,3,5,6,4,6,7,57,4,11,3,6,1,4,0,1216327,11,0
68429,25094062,1,3,4,2,4,6,42,4,8,2,4,0,4,0,719387,9,0
68430,282022461,2,4,6,4,4,7,25,3,8,2,4,4,5,1,3423232,9,0
68431,261348893,0,1,1,0,2,3,83,4,9,3,4,2,4,0,801743,10,0
68432,290499741,1,2,3,2,2,4,49,2,6,2,4,1,4,0,790917,7,0
68433,448504259,3,4,4,4,5,4,27,1,5,1,3,3,5,1,3246364,5,0
68434,862372382,1,2,3,2,3,4,72,3,10,3,6,2,3,0,1101843,11,0
68435,945596841,2,2,3,4,3,3,84,1,4,1,2,2,4,0,506999,5,1
68436,329159469,0,0,1,2,1,2,49,4,11,3,7,3,4,0,1360917,12,0
68437,543529268,0,1,2,2,3,3,18,2,6,2,3,3,5,1,3298239,7,0
68438,673584939,1,1,2,1,1,2,66,5,10,3,4,4,5,0,737262,11,0
68439,157058508,3,3,5,4,3,5,71,1,6,1,4,3,6,0,931032,6,1
68440,585528536,1,2,2,1,3,3,52,5,11,4,6,3,7,0,1082840,12,0
68441,407017576,2,4,5,3,5,5,53,3,10,2,6,2,2,0,1109897,10,0
68442,312197465,3,4,5,4,5,6,18,4,9,3,4,4,6,0,727951,10,0
68443,284257889,1,3,4,2,4,5,56,2,5,2,3,4,4,0,653849,5,0
68444,962355060,2,3,4,3,4,6,37,4,9,3,4,2,2,1,3444005,10,0
68445,750653438,1,2,2,2,3,3,51,3,8,3,5,2,4,0,940359,9,0
68446,629174287,2,2,3,3,3,4,56,0,1,0,1,0,3,0,209366,3,0
68447,108324778,1,3,4,2,4,5,80,2,7,2,5,1,4,0,1200602,8,1
68448,390227858,3,5,5,4,6,5,58,3,6,2,3,1,5,0,781012,7,1
68449,605593423,1,2,3,2,3,3,70,6,12,4,5,2,3,0,1003085,13,0
68450,280135679,1,2,2,1,3,3,38,1,4,0,2,2,3,0,385340,6,0
68451,386164564,2,2,3,3,2,4,94,5,10,4,5,1,2,0,920485,11,0
68452,730468482,1,1,1,2,2,1,28,2,3,1,1,2,3,0,253915,3,0
68453,629369052,1,3,4,3,4,4,38,3,6,2,3,0,2,0,588734,7,0
68454,160697659,2,3,4,3,4,5,64,1,5,1,4,0,3,0,881713,5,0
68455,272825469,1,2,2,2,2,3,80,5,11,3,5,2,4,0,898826,12,0
68456,40266613,2,3,3,2,4,5,62,2,7,2,5,2,4,0,901037,9,0
68457,361266861,1,3,4,1,4,5,54,3,7,3,4,3,6,0,766301,8,0
68458,481762542,1,2,2,1,3,4,22,4,9,3,5,0,2,0,1215885,10,1
68459,741161269,1,3,4,2,4,5,59,3,7,3,4,3,5,0,870802,8,0
68460,591417156,2,3,4,2,4,5,35,5,11,4,5,2,6,0,909449,11,0
68461,614938613,1,2,3,1,2,3,71,1,4,1,3,3,6,0,554596,5,0
68462,231992410,2,4,5,2,6,5,74,3,9,2,5,2,3,0,911756,10,0
68463,451315515,0,1,2,2,1,3,37,4,11,3,5,2,4,1,3594699,11,0
68464,844993110,1,2,2,1,2,2,52,2,8,2,6,0,1,0,1297521,9,1
68465,624857545,2,3,5,3,5,5,43,2,5,0,2,2,4,0,543896,5,1
68466,480256305,1,2,3,2,2,4,20,2,5,1,3,3,6,0,558311,6,0
68467,779754871,2,4,4,3,4,5,59,3,9,2,5,2,5,1,3587318,10,0
68468,976152130,0,1,3,1,2,5,47,2,6,1,4,2,6,0,758810,6,0
68469,631796887,1,3,3,2,5,4,47,2,4,1,2,0,4,0,396158,5,0
68470,51032408,1,3,3,2,5,4,72,2,6,1,3,1,3,0,647600,8,0
68471,927824562,1,2,3,2,3,3,39,5,11,4,5,3,5,0,930333,12,0
68472,999054485,1,1,2,2,2,2,56,2,4,2,2,1,2,0,397464,5,0
68473,929220438,1,2,3,2,3,4,61,5,12,4,6,0,2,0,1119167,13,0
68474,350559415,2,3,4,3,4,4,67,2,6,2,4,2,5,0,732054,7,0
68475,36076245,3,5,6,4,6,6,29,5,12,4,7,1,1,0,1354449,14,0
68476,382305304,2,2,2,2,3,2,56,4,10,3,6,3,6,0,1205883,10,0
68477,571904692,1,1,2,2,2,2,80,4,10,3,5,3,7,0,961218,11,0
68478,483347434,1,2,3,1,3,3,40,2,6,2,4,2,3,0,795454,7,0
68479,76846357,1,2,2,1,3,2,34,3,5,1,2,2,5,0,363780,6,0
68480,353066209,2,3,4,3,3,5,86,3,7,2,3,2,4,0,560838,8,0
68481,714078988,1,2,2,1,4,3,66,3,8,1,3,3,6,0,548366,8,0
68482,707259341,1,3,5,2,4,6,91,4,10,3,5,2,4,0,1006798,12,0
68483,814611875,1,1,2,2,2,2,82,1,5,1,3,3,5,0,576981,6,0
68484,514039246,1,1,2,1,1,3,72,3,10,2,6,4,6,0,1161077,12,0
68485,406045254,1,2,3,1,4,3,11,4,12,3,7,2,4,0,1276442,13,0
68486,59649337,1,2,3,1,3,4,60,1,3,0,2,2,2,1,3118807,4,0
68487,117663662,1,2,4,3,3,6,64,4,11,4,7,2,5,0,1324527,12,0
68488,407066610,1,1,2,3,1,3,15,5,14,4,7,3,5,0,1370136,15,0
68489,797918476,2,4,4,3,5,6,79,4,10,3,5,3,5,0,997837,11,0
68490,208995042,0,2,3,0,3,5,59,2,7,2,3,2,3,0,540349,8,0
68491,394436686,1,2,4,1,4,4,98,1,4,0,2,3,7,0,402887,5,0
68492,953962291,1,2,3,2,3,3,32,4,11,2,5,1,3,0,938455,13,0
68493,671956616,3,4,5,4,5,5,74,3,8,1,4,2,3,1,3463504,9,0
68494,306906711,2,2,3,3,2,4,69,2,8,1,4,3,5,0,771024,9,0
68495,627631217,0,1,2,1,2,2,42,4,9,3,5,2,4,0,905694,10,0
68496,907027572,2,3,4,3,5,5,93,2,5,1,2,1,4,0,377038,6,0
68497,108942883,2,3,4,3,5,5,63,0,3,0,1,2,4,1,2938266,4,0
68498,566519006,0,1,1,0,2,3,86,4,10,2,4,2,3,0,762409,10,0
68499,44313180,3,4,5,4,5,5,29,2,7,1,4,1,1,1,3414913,7,0
68500,234684944,1,2,3,1,2,4,57,4,9,2,4,1,4,0,725557,10,0
68501,146600040,1,1,1,2,3,2,8,3,9,3,6,3,5,0,1091743,10,0
68502,175738324,3,3,4,4,4,5,55,3,7,2,3,4,6,0,619405,8,0
68503,879318232,1,1,2,2,2,3,51,4,10,3,6,2,4,0,1085224,10,0
68504,708900692,2,4,5,2,5,5,19,4,11,3,6,2,5,0,1088495,12,0
68505,57082721,1,3,5,1,3,5,12,6,14,4,8,4,6,0,1497557,15,0
68506,379642114,2,2,2,3,2,3,55,0,3,0,2,2,4,0,445421,4,0
68507,514471480,2,3,4,3,4,6,54,5,10,3,4,4,6,0,793668,11,0
68508,885958838,1,1,3,3,1,3,76,4,9,2,5,4,6,0,929208,9,0
