activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047021204,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,31,1,2,2,2,165000,67.34,2.99,0.117,2,2962.01,NA,1736.9,486.9,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,81,<20%,2,9,3
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077004802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,32,1,2,2,2,115000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,35,NA,9,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29037,29037060001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,85000,59,2.75,0.811,2,3628.7,NA,2577.5,1327.5,,180,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,60,47,1,10,2
2020,549300FGXN1K3HLB1R50,99999,MO,29101,29101960700,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,31,1,2,2,2,95000,NA,2.99,0.077,2,2260.59,NA,1739.89,827.84,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,NA,NA,2,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189211101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,105000,78.29,2.99,0.904,2,4147.58,NA,2571.25,1321.25,,228,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,102,20%-<30%,2,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095009100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,255000,80.39,2.99,0.29,2,5410.24,NA,3822.51,2572.51,,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,84,48,1,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29201,29201780100,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,2,0,2,3,31,1,2,2,2,125000,NA,2.25,-0.429,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,39,30%-<36%,1,10,3
2020,549300FGXN1K3HLB1R50,17860,MO,29019,29019001400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,3,2,1,31,1,2,2,2,115000,59.73,3.25,0.552,2,4271.79,NA,3094.38,1844.38,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,51,49,3,10,3
2020,549300FGXN1K3HLB1R50,41180,MO,29113,29113810304,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,32,1,2,2,2,205000,69.2,3.375,0.82,2,2870.94,NA,1250,,,240,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,135,20%-<30%,2,9,3
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047021103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,135000,59.71,2.75,0.637,2,3439.73,NA,2855.34,2855.34,,180,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,60,30%-<36%,3,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29510,29510112100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,4,0,2,1,31,1,2,2,2,215000,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,148,NA,9,9,3
2020,549300FGXN1K3HLB1R50,28140,MO,29107,29107090601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,4,0,2,1,31,1,2,2,2,185000,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,55,NA,9,9,14
2020,549300FGXN1K3HLB1R50,28140,MO,29165,29165030201,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,3,31,1,2,2,2,165000,NA,2.5,-0.543,2,2698.82,NA,1653.88,,,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,NA,NA,3,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29091,29091090800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,2,32,1,2,2,2,185000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,55,NA,9,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29091,29091090800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,31,1,2,2,2,85000,77.84,2.99,0.379,2,4646.61,NA,3028,1778,,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,22,36,3,9,2
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077004101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,2,225000,80,3.5,1.169,2,2890.01,NA,1250,,,180,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,173,42,3,9,2
2020,549300FGXN1K3HLB1R50,17860,MO,29019,29019001201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,135000,76,2.875,0.489,2,3304.78,NA,2234.2,984.2,,240,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,63,<20%,1,10,1
2020,549300FGXN1K3HLB1R50,28140,MO,29165,29165030210,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,255000,80,2.99,-0.025,2,2050.46,NA,1250,,,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,80,39,2,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189216900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,32,1,2,2,2,105000,42.2,2.875,0.686,2,3636.06,NA,2574.08,1324.08,,180,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,119,<20%,3,10,2
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077004201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,31,1,2,2,2,105000,73.67,2.99,0.139,2,2837.71,NA,1777.8,570.09,,324,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,57,40,1,10,3
2020,549300FGXN1K3HLB1R50,16020,MO,29031,29031880100,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,1,2,1,1,2,2,2,155000,96.5,3.625,1.9,2,9197.41,NA,4879.34,3336.31,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,50,44,1,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095017300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,31,1,2,2,2,195000,69.46,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,76,39,1,10,3
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183311391,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,135000,62.4,2.99,0.078,2,4240.02,NA,3167.63,2917.63,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,44,39,2,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189217944,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,3,31,1,2,2,2,165000,NA,2.25,-0.52,2,5525.27,NA,3718.83,2605.96,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,NA,NA,3,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183311322,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,31,1,2,2,2,115000,58.79,2.99,0.237,2,4559.2,NA,3496.31,2436.31,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,32,20%-<30%,3,10,2
2020,549300FGXN1K3HLB1R50,99999,MO,29029,29029950300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,105000,86.29,3.625,1.169,3,3830.59,NA,2226.13,1126.13,,336,NA,NA,2,2,2,2,115000,1,2,3,5,1,NA,171,30%-<36%,2,9,2
2020,549300FGXN1K3HLB1R50,17860,MO,29019,29019001104,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,2,155000,55.55,2.75,0.49,2,2355.5,NA,2240,2240,,180,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,93,41,2,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29165,29165030209,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,31,1,2,2,2,105000,59.6,2.99,0.205,2,3999,NA,2939.89,1689.89,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,72,<20%,2,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189217944,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,32,1,2,2,2,145000,72.87,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,39,50%-60%,2,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29013,29013070100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,2,245000,75,3.25,0.687,2,10125.27,NA,8408.75,7158.75,,360,NA,NA,2,2,2,2,335000,1,1,3,5,1,NA,48,40,1,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183311907,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,31,1,2,2,2,135000,73.5,2.25,0.212,2,5156.21,NA,3616.88,2366.88,,180,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,141,20%-<30%,1,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183311114,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,32,1,2,2,2,185000,73.36,3.125,0.342,2,8333.75,NA,6752,5502,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,44,44,2,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29510,29510124600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,1,1,1,1,2,2,2,155000,97,3.5,0.85,2,4137.61,NA,2607.15,1357.15,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,48,30%-<36%,3,10,2
2020,549300FGXN1K3HLB1R50,99999,MO,29213,29213480401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,31,1,2,2,2,145000,69.85,2.75,0.427,2,3558.14,NA,1966.01,716.01,,240,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,93,42,3,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29099,29099700118,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,31,1,2,2,2,245000,70.02,2.875,-0.154,2,1730.94,NA,1643.22,1643.22,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,49,49,3,10,3
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183312400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,3,2,1,31,1,2,2,2,135000,69.2,2.625,-0.452,2,3271.62,NA,2049.1,799.1,,144,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,122,20%-<30%,1,9,2
2020,549300FGXN1K3HLB1R50,41140,MO,29003,29003010200,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,1,2,1,1,2,2,2,135000,96.5,3.99,1.91,2,6001.92,NA,2462.6,1159.85,,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,66,50%-60%,3,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29165,29165030201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,275000,66.98,2.99,0.084,2,1179.91,NA,0,,,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,103,38,2,9,2
2020,549300FGXN1K3HLB1R50,44180,MO,29077,29077004202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,31,1,2,2,2,125000,65.77,2.99,0.177,2,4521.42,NA,2934.93,1684.93,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,66,37,1,10,2
2020,549300FGXN1K3HLB1R50,27900,MO,29097,29097011300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,155000,85,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,30,>60%,3,9,2
2020,549300FGXN1K3HLB1R50,99999,MO,29029,29029951200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,185000,69.48,2.875,0.033,2,4015.07,NA,2903.75,1653.75,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,57,20%-<30%,3,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,2,1,32,1,2,2,2,95000,58.41,2.99,0.922,2,4296.22,NA,2758.34,1610,,180,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,28,38,3,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047022302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,2,0,2,1,32,1,2,2,2,155000,70,3.625,0.92,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,124,20%-<30%,2,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29009,29009960402,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,2,31,1,2,2,2,65000,57.29,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,85000,1,1,3,5,1,NA,71,20%-<30%,2,9,2
2020,549300FGXN1K3HLB1R50,41180,MO,29099,29099700203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,31,1,2,2,2,155000,68,2.875,0.437,2,3524.26,NA,2015,765,,240,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,51,20%-<30%,2,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29037,29037061300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,115000,65.6,2.99,0.176,2,4213.48,NA,3134.96,1884.96,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,37,20%-<30%,3,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014006,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,31,1,2,2,2,155000,68,2.99,0.168,2,4623.98,NA,3545,2295,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,98,20%-<30%,2,10,2
2020,549300FGXN1K3HLB1R50,99999,MO,29101,29101960500,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,31,1,2,2,2,125000,NA,2.75,-0.241,2,1942.54,NA,768.25,,,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,NA,NA,2,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189220442,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,32,1,2,2,2,135000,66.73,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,41,36,1,10,3
2020,549300FGXN1K3HLB1R50,16020,MO,29031,29031880200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,32,1,2,2,2,135000,78.38,2.625,0.566,2,5378.01,NA,3758.6,2508.6,,180,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,145,<20%,1,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095018000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,1,2,1,31,1,2,2,2,215000,69.35,2.375,-0.139,2,885.02,NA,0,,,180,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,137,<20%,3,10,3
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183312192,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,185000,74.24,2.875,0.041,2,5840.12,NA,4730.19,3480.19,,324,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,40,46,1,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047021206,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,31,1,2,2,2,275000,94.7,2.99,0.056,2,1672.55,NA,1204.83,1204.83,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,72,20%-<30%,1,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29165,29165030207,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,31,1,2,2,2,125000,NA,NA,NA,3,NA,NA,NA,NA,NA,324,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,40,NA,9,9,2
2020,549300FGXN1K3HLB1R50,27900,MO,29145,29145020800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,1,1,1,1,2,2,2,125000,80,3.25,0.337,2,5124.3,NA,3370.8,3344,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,63,40,1,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095014105,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,3,31,1,2,2,2,105000,NA,2.875,-0.002,2,2954.26,NA,1906.86,913.71,,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,NA,NA,2,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047021101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,155000,71.04,2.875,-0.163,2,3633.98,NA,3140,3140,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,41,30%-<36%,2,10,2
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047021310,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,1,2,1,2,1,2,2,2,165000,27.41,2.99,0.102,2,4601.31,NA,3517.5,2467.5,,360,NA,NA,2,2,2,2,605000,1,1,3,5,1,NA,77,20%-<30%,3,10,3
2020,549300FGXN1K3HLB1R50,99999,MO,29209,29209090601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,31,1,2,2,2,255000,59.7,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,425000,1,2,3,5,1,NA,33,>60%,1,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29183,29183311422,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Male,1,3,2,1,32,1,2,2,2,145000,58.15,3.375,0.389,2,2325.79,NA,1250,,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,28,43,2,10,3
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189218012,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,32,1,2,2,2,305000,61.4,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,120,20%-<30%,1,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189220602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,6,2,1,31,1,2,2,2,105000,43.1,2.5,-0.327,2,2243.94,NA,670,,,360,NA,84,2,2,2,2,235000,1,1,3,5,1,NA,52,20%-<30%,2,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189219900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,31,1,2,2,2,105000,74.48,2.75,0.573,2,3616.48,NA,2556.36,1755.98,,180,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,118,<20%,1,10,3
2020,549300FGXN1K3HLB1R50,99999,MO,29187,29187950400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,32,1,2,2,2,145000,80,2.99,0.227,2,3731.88,NA,2175,925,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,29,37,2,10,2
2020,549300FGXN1K3HLB1R50,99999,MO,29105,29105960400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,1,2,1,32,1,2,2,2,75000,80,3.375,1.405,2,4045.67,NA,2464.4,1214.4,,180,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,41,20%-<30%,3,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29001,29001950200,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,32,1,2,2,2,135000,90,2.99,0.267,2,2935.89,NA,1856.25,506.25,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,56,20%-<30%,3,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29189,29189217701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,32,1,2,2,2,235000,46,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,180,20%-<30%,1,9,3
2020,549300FGXN1K3HLB1R50,41180,MO,29071,29071800602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,155000,79.79,2.75,0.559,2,5623.3,NA,4015,2765,,240,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,127,20%-<30%,1,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29095,29095007300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,31,1,2,2,2,75000,59.07,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,40,30%-<36%,1,10,3
2020,549300FGXN1K3HLB1R50,41180,MO,29510,29510114102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,165000,59.43,2.99,0.225,2,3815.62,NA,2708.19,1458.19,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,56,30%-<36%,1,9,2
2020,549300FGXN1K3HLB1R50,28140,MO,29037,29037061002,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,235000,95,3.085,0.202,2,2775,NA,2775,,,348,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,113,20%-<30%,3,9,2
2020,549300FGXN1K3HLB1R50,41140,MO,29021,29021000300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,32,1,2,2,2,135000,80,2.99,0.848,2,5157.12,NA,3596.96,2346.96,,180,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,60,20%-<30%,3,10,3
2020,549300FGXN1K3HLB1R50,99999,MO,29109,29109470400,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,2,32,1,2,2,2,95000,80,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,87,41,2,9,3
2020,549300FGXN1K3HLB1R50,99999,MO,29009,29009960300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,55000,32.89,3.467,0.996,2,2747.9,NA,2026,,,348,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,55,<20%,1,10,2
2020,549300FGXN1K3HLB1R50,41180,MO,29071,29071800202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,32,1,2,2,2,105000,50,2.625,0.003,2,3829.42,NA,2750,1500,,120,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,60,37,1,9,3
2020,549300FGXN1K3HLB1R50,28140,MO,29047,29047021804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,155000,59.08,2.75,0.422,2,2740.72,NA,1633.75,383.75,,240,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,55,30%-<36%,2,9,2
